model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
pokec,1632804,30622564,ac4trim,32,39.440000,212042,-1,212042,39946,0,0,0,0,0,4096,35,100,100,2021-06-10.07:31:01
rmat-1m-8m,999760,7810950,ac4trim,32,84.831000,999760,-1,999760,7056625,0,0,0,0,0,4096,275,100,100,2021-06-10.07:31:01
ssca2,1048577,157877986,ac4trim,32,32.146000,11,-1,11,8,0,0,0,0,0,4096,1,100,100,2021-06-10.07:31:06
wiki-links,5710993,130160392,ac4trim,32,40.998000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:31:11
wikitalk,2394385,5021410,ac4trim,32,17.047000,2262385,-1,2262385,119360,0,0,0,0,0,4096,33,100,100,2021-06-10.07:31:11
wiki_talk_en,2987536,24981163,ac4trim,32,27.181000,2293679,-1,2293679,168127,0,0,0,0,0,4096,84,100,100,2021-06-10.07:31:13
ba-1m-8m,1000000,7999964,fasttrim,1,399.083000,1000000,-1,1000000,7999964,0,0,0,0,0,4096,26,100,100,2021-06-10.07:31:14
baidu,2141301,17794839,fasttrim,1,85.906000,597244,-1,597244,2069785,0,0,0,0,0,4096,110,100,100,2021-06-10.07:31:16
bakery.6,11845035,40400559,fasttrim,1,477.661000,2636196,-1,2636196,18031467,0,0,0,0,0,4096,14,100,100,2021-06-10.07:31:19
cambridge.6,3354295,9483191,fasttrim,1,126.397000,8412,-1,8412,3361031,0,0,0,0,0,4096,7,100,100,2021-06-10.07:31:20
dbpedia,3966925,13820853,fasttrim,1,134.936000,1437127,-1,1437127,5078123,0,0,0,0,0,4096,356,100,100,2021-06-10.07:31:21
er-1m-8m,1000000,8000000,fasttrim,1,54.628000,345,-1,345,1000034,0,0,0,0,0,4096,1,100,100,2021-06-10.07:31:22
leader_filters.7,26302351,91692858,fasttrim,1,713.859000,26302351,-1,26302351,91692858,0,0,0,0,0,4096,5,100,100,2021-06-10.07:31:28
livej,4847571,68993773,fasttrim,1,350.298000,576074,-1,576074,4427386,0,0,0,0,0,4096,8,100,100,2021-06-10.07:31:34
patent,6009555,16518948,fasttrim,1,256.492000,6009552,-1,6009552,16518948,0,0,0,0,0,4096,53,100,100,2021-06-10.07:31:36
pokec,1632804,30622564,fasttrim,1,100.264000,212042,-1,212042,1458746,0,0,0,0,0,4096,7,100,100,2021-06-10.07:31:39
rmat-1m-8m,999760,7810950,fasttrim,1,115.091000,999760,-1,999760,7810950,0,0,0,0,0,4096,365,100,100,2021-06-10.07:31:40
ssca2,1048577,157877986,fasttrim,1,177.722000,11,-1,11,1048570,0,0,0,0,0,4096,1,100,100,2021-06-10.07:31:52
wiki-links,5710993,130160392,fasttrim,1,480.892000,7415,-1,7415,5706115,0,0,0,0,0,4096,549,100,100,2021-06-10.07:32:06
wikitalk,2394385,5021410,fasttrim,1,27.374000,2262385,-1,2262385,165886,0,0,0,0,0,4096,8,100,100,2021-06-10.07:32:06
wiki_talk_en,2987536,24981163,fasttrim,1,56.910000,2293679,-1,2293679,706993,0,0,0,0,0,4096,2,100,100,2021-06-10.07:32:10
ba-1m-8m,1000000,7999964,trim,1,204.429000,1000000,122,1000000,15383227,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:11
baidu,2141301,17794839,trim,1,146.862000,597244,9,597244,14450297,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:13
bakery.6,11845035,40400559,trim,1,3053.665000,2636196,47,2636196,470296542,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:18
cambridge.6,3354295,9483191,trim,1,915.024000,8412,65,8412,217582921,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:20
dbpedia,3966925,13820853,trim,1,2322.208000,1437127,116,1437127,296552971,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:23
er-1m-8m,1000000,8000000,trim,1,20.234000,345,3,345,2999345,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:24
leader_filters.7,26302351,91692858,trim,1,3648.465000,26302351,73,26302351,431332806,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:33
livej,4847571,68993773,trim,1,474.927000,576074,8,576074,34336301,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:40
patent,6009555,16518948,trim,1,169.383000,6009552,5,6009552,16740118,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:42
pokec,1632804,30622564,trim,1,109.321000,212042,5,212042,7145239,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:45
rmat-1m-8m,999760,7810950,trim,1,13511.002000,999760,6961,999760,787476302,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:32:59
ssca2,1048577,157877986,trim,1,99.349000,11,2,11,2097136,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:33:12
wiki-links,5710993,130160392,trim,1,407.349000,7415,4,7415,22819345,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:33:27
wikitalk,2394385,5021410,trim,1,22.556000,2262385,5,2262385,704451,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:33:28
wiki_talk_en,2987536,24981163,trim,1,60.020000,2293679,5,2293679,3486739,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:33:32
ba-1m-8m,1000000,7999964,ac4trim,1,144.228000,1000000,-1,1000000,7999964,0,0,0,0,0,4096,84,100,100,2021-06-10.07:33:33
baidu,2141301,17794839,ac4trim,1,89.697000,597244,-1,597244,4785826,0,0,0,0,0,4096,346,100,100,2021-06-10.07:33:34
bakery.6,11845035,40400559,ac4trim,1,41555.257000,2636196,-1,2636196,9270410,0,0,0,0,0,4096,20,100,100,2021-06-10.07:34:18
cambridge.6,3354295,9483191,ac4trim,1,17.310000,8412,-1,8412,18136,0,0,0,0,0,4096,17,100,100,2021-06-10.07:34:19
dbpedia,3966925,13820853,ac4trim,1,136.492000,1437127,-1,1437127,5816140,0,0,0,0,0,4096,16125,100,100,2021-06-10.07:34:20
er-1m-8m,1000000,8000000,ac4trim,1,13.467000,345,-1,345,2799,0,0,0,0,0,4096,1,100,100,2021-06-10.07:34:21
leader_filters.7,26302351,91692858,ac4trim,1,52417.764000,26302351,-1,26302351,91692858,0,0,0,0,0,4096,16,100,100,2021-06-10.07:35:19
livej,4847571,68993773,ac4trim,1,140.773000,576074,-1,576074,2136407,0,0,0,0,0,4096,274,100,100,2021-06-10.07:35:25
patent,6009555,16518948,ac4trim,1,7375.569000,6009552,-1,6009552,16518945,0,0,0,0,0,4096,133,100,100,2021-06-10.07:35:34
pokec,1632804,30622564,ac4trim,1,4526.849000,212042,-1,212042,1016552,0,0,0,0,0,4096,34,100,100,2021-06-10.07:35:42
rmat-1m-8m,999760,7810950,ac4trim,1,94.751000,999760,-1,999760,7810950,0,0,0,0,0,4096,300,100,100,2021-06-10.07:35:42
ssca2,1048577,157877986,ac4trim,1,3095.141000,11,-1,11,26,0,0,0,0,0,4096,1,100,100,2021-06-10.07:35:58
wiki-links,5710993,130160392,ac4trim,1,19273.413000,7415,-1,7415,54948,0,0,0,0,0,4096,549,100,100,2021-06-10.07:36:30
wikitalk,2394385,5021410,ac4trim,1,42.378000,2262385,-1,2262385,3505342,0,0,0,0,0,4096,33,100,100,2021-06-10.07:36:31
wiki_talk_en,2987536,24981163,ac4trim,1,1847.379000,2293679,-1,2293679,4914635,0,0,0,0,0,4096,84,100,100,2021-06-10.07:36:37
ba-1m-8m,1000000,7999964,fasttrim,2,245.294000,1000000,-1,1000000,6537811,0,0,0,0,0,4096,26,100,100,2021-06-10.07:36:38
baidu,2141301,17794839,fasttrim,2,58.158000,597244,-1,597244,1051560,0,0,0,0,0,4096,110,100,100,2021-06-10.07:36:39
bakery.6,11845035,40400559,fasttrim,2,276.913000,2636196,-1,2636196,9079306,0,0,0,0,0,4096,50,100,100,2021-06-10.07:36:41
cambridge.6,3354295,9483191,fasttrim,2,77.109000,8412,-1,8412,1727851,0,0,0,0,0,4096,7,100,100,2021-06-10.07:36:42
dbpedia,3966925,13820853,fasttrim,2,71.108000,1437127,-1,1437127,2542738,0,0,0,0,0,4096,337,100,100,2021-06-10.07:36:43
er-1m-8m,1000000,8000000,fasttrim,2,32.314000,345,-1,345,507922,0,0,0,0,0,4096,1,100,100,2021-06-10.07:36:44
leader_filters.7,26302351,91692858,fasttrim,2,415.020000,26302351,-1,26302351,46429982,0,0,0,0,0,4096,78,100,100,2021-06-10.07:36:49
livej,4847571,68993773,fasttrim,2,213.400000,576074,-1,576074,2233675,0,0,0,0,0,4096,8,100,100,2021-06-10.07:36:53
patent,6009555,16518948,fasttrim,2,116.984000,6009552,-1,6009552,8408217,0,0,0,0,0,4096,53,100,100,2021-06-10.07:36:55
pokec,1632804,30622564,fasttrim,2,76.414000,212042,-1,212042,741814,0,0,0,0,0,4096,7,100,100,2021-06-10.07:36:57
rmat-1m-8m,999760,7810950,fasttrim,2,95.450000,999760,-1,999760,7587265,0,0,0,0,0,4096,456,100,100,2021-06-10.07:36:58
ssca2,1048577,157877986,fasttrim,2,119.126000,11,-1,11,524286,0,0,0,0,0,4096,1,100,100,2021-06-10.07:37:06
wiki-links,5710993,130160392,fasttrim,2,256.572000,7415,-1,7415,2867204,0,0,0,0,0,4096,549,100,100,2021-06-10.07:37:16
wikitalk,2394385,5021410,fasttrim,2,15.536000,2262385,-1,2262385,87853,0,0,0,0,0,4096,8,100,100,2021-06-10.07:37:16
wiki_talk_en,2987536,24981163,fasttrim,2,29.230000,2293679,-1,2293679,374710,0,0,0,0,0,4096,2,100,100,2021-06-10.07:37:19
ba-1m-8m,1000000,7999964,trim,2,113.067000,1000000,119,1000000,8276763,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:19
baidu,2141301,17794839,trim,2,88.247000,597244,9,597244,7243107,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:21
bakery.6,11845035,40400559,trim,2,2040.008000,2636196,47,2636196,237565551,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:25
cambridge.6,3354295,9483191,trim,2,561.929000,8412,65,8412,109449038,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:26
dbpedia,3966925,13820853,trim,2,1382.918000,1437127,117,1437127,150553307,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:28
er-1m-8m,1000000,8000000,trim,2,9.003000,345,2,345,1073535,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:29
leader_filters.7,26302351,91692858,trim,2,2489.900000,26302351,73,26302351,225554954,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:36
livej,4847571,68993773,trim,2,285.666000,576074,8,576074,17284085,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:41
patent,6009555,16518948,trim,2,78.730000,6009552,5,6009552,8511141,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:42
pokec,1632804,30622564,trim,2,87.170000,212042,5,212042,3605254,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:44
rmat-1m-8m,999760,7810950,trim,2,8061.880000,999760,6866,999760,391989153,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:37:53
ssca2,1048577,157877986,trim,2,77.790000,11,2,11,1069046,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:38:02
wiki-links,5710993,130160392,trim,2,209.176000,7415,4,7415,11495434,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:38:10
wikitalk,2394385,5021410,trim,2,14.545000,2262385,5,2262385,371679,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:38:10
wiki_talk_en,2987536,24981163,trim,2,33.638000,2293679,5,2293679,1753943,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:38:13
ba-1m-8m,1000000,7999964,ac4trim,2,96.245000,1000000,-1,1000000,5328636,0,0,0,0,0,4096,65,100,100,2021-06-10.07:38:14
baidu,2141301,17794839,ac4trim,2,53.680000,597244,-1,597244,2456062,0,0,0,0,0,4096,345,100,100,2021-06-10.07:38:15
bakery.6,11845035,40400559,ac4trim,2,11500.214000,2636196,-1,2636196,4776614,0,0,0,0,0,4096,21,100,100,2021-06-10.07:38:29
cambridge.6,3354295,9483191,ac4trim,2,10.795000,8412,-1,8412,9465,0,0,0,0,0,4096,17,100,100,2021-06-10.07:38:29
dbpedia,3966925,13820853,ac4trim,2,81.356000,1437127,-1,1437127,3157292,0,0,0,0,0,4096,16176,100,100,2021-06-10.07:38:30
er-1m-8m,1000000,8000000,ac4trim,2,8.594000,345,-1,345,1701,0,0,0,0,0,4096,1,100,100,2021-06-10.07:38:31
leader_filters.7,26302351,91692858,ac4trim,2,625.669000,26302351,-1,26302351,46200482,0,0,0,0,0,4096,16,100,100,2021-06-10.07:38:36
livej,4847571,68993773,ac4trim,2,76.784000,576074,-1,576074,1081211,0,0,0,0,0,4096,274,100,100,2021-06-10.07:38:41
patent,6009555,16518948,ac4trim,2,322.777000,6009552,-1,6009552,9307468,0,0,0,0,0,4096,102,100,100,2021-06-10.07:38:43
pokec,1632804,30622564,ac4trim,2,445.526000,212042,-1,212042,511703,0,0,0,0,0,4096,34,100,100,2021-06-10.07:38:45
rmat-1m-8m,999760,7810950,ac4trim,2,82.398000,999760,-1,999760,7464573,0,0,0,0,0,4096,319,100,100,2021-06-10.07:38:45
ssca2,1048577,157877986,ac4trim,2,1705.437000,11,-1,11,15,0,0,0,0,0,4096,1,100,100,2021-06-10.07:38:56
wiki-links,5710993,130160392,ac4trim,2,10771.178000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:39:16
wikitalk,2394385,5021410,ac4trim,2,25.172000,2262385,-1,2262385,1932352,0,0,0,0,0,4096,33,100,100,2021-06-10.07:39:16
wiki_talk_en,2987536,24981163,ac4trim,2,973.245000,2293679,-1,2293679,2602242,0,0,0,0,0,4096,84,100,100,2021-06-10.07:39:20
ba-1m-8m,1000000,7999964,fasttrim,4,212.837000,1000000,-1,1000000,6389413,0,0,0,0,0,4096,29,100,100,2021-06-10.07:39:20
baidu,2141301,17794839,fasttrim,4,32.907000,597244,-1,597244,528539,0,0,0,0,0,4096,110,100,100,2021-06-10.07:39:21
bakery.6,11845035,40400559,fasttrim,4,172.781000,2636196,-1,2636196,4644533,0,0,0,0,0,4096,50,100,100,2021-06-10.07:39:23
cambridge.6,3354295,9483191,fasttrim,4,54.441000,8412,-1,8412,878107,0,0,0,0,0,4096,7,100,100,2021-06-10.07:39:24
dbpedia,3966925,13820853,fasttrim,4,50.783000,1437127,-1,1437127,1275104,0,0,0,0,0,4096,587,100,100,2021-06-10.07:39:25
er-1m-8m,1000000,8000000,fasttrim,4,22.633000,345,-1,345,266241,0,0,0,0,0,4096,1,100,100,2021-06-10.07:39:25
leader_filters.7,26302351,91692858,fasttrim,4,275.490000,26302351,-1,26302351,23820816,0,0,0,0,0,4096,90,100,100,2021-06-10.07:39:30
livej,4847571,68993773,fasttrim,4,155.241000,576074,-1,576074,1141505,0,0,0,0,0,4096,8,100,100,2021-06-10.07:39:34
patent,6009555,16518948,fasttrim,4,66.316000,6009552,-1,6009552,4171008,0,0,0,0,0,4096,54,100,100,2021-06-10.07:39:35
pokec,1632804,30622564,fasttrim,4,35.418000,212042,-1,212042,372496,0,0,0,0,0,4096,7,100,100,2021-06-10.07:39:37
rmat-1m-8m,999760,7810950,fasttrim,4,87.332000,999760,-1,999760,7480886,0,0,0,0,0,4096,452,100,100,2021-06-10.07:39:37
ssca2,1048577,157877986,fasttrim,4,33.598000,11,-1,11,274429,0,0,0,0,0,4096,1,100,100,2021-06-10.07:39:44
wiki-links,5710993,130160392,fasttrim,4,157.408000,7415,-1,7415,1466368,0,0,0,0,0,4096,549,100,100,2021-06-10.07:39:51
wikitalk,2394385,5021410,fasttrim,4,10.220000,2262385,-1,2262385,43367,0,0,0,0,0,4096,8,100,100,2021-06-10.07:39:52
wiki_talk_en,2987536,24981163,fasttrim,4,19.640000,2293679,-1,2293679,177417,0,0,0,0,0,4096,2,100,100,2021-06-10.07:39:54
ba-1m-8m,1000000,7999964,trim,4,68.709000,1000000,118,1000000,4938903,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:39:54
baidu,2141301,17794839,trim,4,61.516000,597244,9,597244,3762143,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:39:55
bakery.6,11845035,40400559,trim,4,1591.421000,2636196,47,2636196,119627459,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:39:59
cambridge.6,3354295,9483191,trim,4,434.542000,8412,65,8412,55257850,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:00
dbpedia,3966925,13820853,trim,4,937.866000,1437127,115,1437127,74332198,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:01
er-1m-8m,1000000,8000000,trim,4,7.140000,345,2,345,541159,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:02
leader_filters.7,26302351,91692858,trim,4,1929.641000,26302351,73,26302351,115313149,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:08
livej,4847571,68993773,trim,4,224.397000,576074,8,576074,8715522,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:12
patent,6009555,16518948,trim,4,53.213000,6009552,5,6009552,4284336,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:13
pokec,1632804,30622564,trim,4,46.247000,212042,5,212042,1807181,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:15
rmat-1m-8m,999760,7810950,trim,4,5894.219000,999760,6835,999760,200647675,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:21
ssca2,1048577,157877986,trim,4,50.731000,11,2,11,540673,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:28
wiki-links,5710993,130160392,trim,4,142.741000,7415,4,7415,5729395,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:36
wikitalk,2394385,5021410,trim,4,11.307000,2262385,5,2262385,193834,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:36
wiki_talk_en,2987536,24981163,trim,4,39.341000,2293679,5,2293679,883465,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:40:38
ba-1m-8m,1000000,7999964,ac4trim,4,73.519000,1000000,-1,1000000,4128300,0,0,0,0,0,4096,65,100,100,2021-06-10.07:40:39
baidu,2141301,17794839,ac4trim,4,31.128000,597244,-1,597244,1258609,0,0,0,0,0,4096,346,100,100,2021-06-10.07:40:40
bakery.6,11845035,40400559,ac4trim,4,61.931000,2636196,-1,2636196,2361056,0,0,0,0,0,4096,21,100,100,2021-06-10.07:40:42
cambridge.6,3354295,9483191,ac4trim,4,7.795000,8412,-1,8412,4949,0,0,0,0,0,4096,17,100,100,2021-06-10.07:40:42
dbpedia,3966925,13820853,ac4trim,4,50.158000,1437127,-1,1437127,2431017,0,0,0,0,0,4096,16974,100,100,2021-06-10.07:40:43
er-1m-8m,1000000,8000000,ac4trim,4,5.686000,345,-1,345,814,0,0,0,0,0,4096,1,100,100,2021-06-10.07:40:43
leader_filters.7,26302351,91692858,ac4trim,4,349.193000,26302351,-1,26302351,23358336,0,0,0,0,0,4096,16,100,100,2021-06-10.07:40:48
livej,4847571,68993773,ac4trim,4,720.126000,576074,-1,576074,558348,0,0,0,0,0,4096,274,100,100,2021-06-10.07:40:52
patent,6009555,16518948,ac4trim,4,225.231000,6009552,-1,6009552,5787695,0,0,0,0,0,4096,99,100,100,2021-06-10.07:40:54
pokec,1632804,30622564,ac4trim,4,18.889000,212042,-1,212042,273062,0,0,0,0,0,4096,34,100,100,2021-06-10.07:40:55
rmat-1m-8m,999760,7810950,ac4trim,4,73.462000,999760,-1,999760,7208884,0,0,0,0,0,4096,327,100,100,2021-06-10.07:40:56
ssca2,1048577,157877986,ac4trim,4,40.992000,11,-1,11,11,0,0,0,0,0,4096,1,100,100,2021-06-10.07:41:03
wiki-links,5710993,130160392,ac4trim,4,43.649000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:41:10
wikitalk,2394385,5021410,ac4trim,4,17.163000,2262385,-1,2262385,1099460,0,0,0,0,0,4096,33,100,100,2021-06-10.07:41:10
wiki_talk_en,2987536,24981163,ac4trim,4,393.002000,2293679,-1,2293679,1230830,0,0,0,0,0,4096,84,100,100,2021-06-10.07:41:13
ba-1m-8m,1000000,7999964,fasttrim,6,224.924000,1000000,-1,1000000,6388413,0,0,0,0,0,4096,28,100,100,2021-06-10.07:41:13
baidu,2141301,17794839,fasttrim,6,42.187000,597244,-1,597244,370209,0,0,0,0,0,4096,110,100,100,2021-06-10.07:41:14
bakery.6,11845035,40400559,fasttrim,6,168.889000,2636196,-1,2636196,3123022,0,0,0,0,0,4096,50,100,100,2021-06-10.07:41:16
cambridge.6,3354295,9483191,fasttrim,6,49.940000,8412,-1,8412,594982,0,0,0,0,0,4096,7,100,100,2021-06-10.07:41:17
dbpedia,3966925,13820853,fasttrim,6,72.497000,1437127,-1,1437127,900894,0,0,0,0,0,4096,901,100,100,2021-06-10.07:41:18
er-1m-8m,1000000,8000000,fasttrim,6,25.052000,345,-1,345,176119,0,0,0,0,0,4096,1,100,100,2021-06-10.07:41:18
leader_filters.7,26302351,91692858,fasttrim,6,277.767000,26302351,-1,26302351,16358293,0,0,0,0,0,4096,90,100,100,2021-06-10.07:41:23
livej,4847571,68993773,fasttrim,6,149.305000,576074,-1,576074,775146,0,0,0,0,0,4096,8,100,100,2021-06-10.07:41:27
patent,6009555,16518948,fasttrim,6,62.141000,6009552,-1,6009552,2793652,0,0,0,0,0,4096,54,100,100,2021-06-10.07:41:29
pokec,1632804,30622564,fasttrim,6,34.301000,212042,-1,212042,253230,0,0,0,0,0,4096,7,100,100,2021-06-10.07:41:30
rmat-1m-8m,999760,7810950,fasttrim,6,90.386000,999760,-1,999760,7449577,0,0,0,0,0,4096,343,100,100,2021-06-10.07:41:31
ssca2,1048577,157877986,fasttrim,6,81.184000,11,-1,11,196605,0,0,0,0,0,4096,1,100,100,2021-06-10.07:41:38
wiki-links,5710993,130160392,fasttrim,6,174.810000,7415,-1,7415,1040767,0,0,0,0,0,4096,549,100,100,2021-06-10.07:41:45
wikitalk,2394385,5021410,fasttrim,6,10.188000,2262385,-1,2262385,31834,0,0,0,0,0,4096,8,100,100,2021-06-10.07:41:45
wiki_talk_en,2987536,24981163,fasttrim,6,18.868000,2293679,-1,2293679,129440,0,0,0,0,0,4096,2,100,100,2021-06-10.07:41:47
ba-1m-8m,1000000,7999964,trim,6,61.378000,1000000,115,1000000,3817216,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:41:47
baidu,2141301,17794839,trim,6,57.183000,597244,9,597244,2548525,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:41:48
bakery.6,11845035,40400559,trim,6,1763.458000,2636196,47,2636196,85622117,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:41:52
cambridge.6,3354295,9483191,trim,6,455.810000,8412,65,8412,37253250,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:41:53
dbpedia,3966925,13820853,trim,6,898.117000,1437127,115,1437127,53317685,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:41:55
er-1m-8m,1000000,8000000,trim,6,6.728000,345,2,345,352791,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:41:55
leader_filters.7,26302351,91692858,trim,6,2381.363000,26302351,73,26302351,89845133,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:02
livej,4847571,68993773,trim,6,258.501000,576074,8,576074,5981314,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:06
patent,6009555,16518948,trim,6,50.682000,6009552,5,6009552,2900623,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:07
pokec,1632804,30622564,trim,6,43.185000,212042,5,212042,1307096,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:09
rmat-1m-8m,999760,7810950,trim,6,4547.941000,999760,6838,999760,153032152,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:14
ssca2,1048577,157877986,trim,6,58.362000,11,2,11,385028,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:21
wiki-links,5710993,130160392,trim,6,201.914000,7415,4,7415,3927640,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:28
wikitalk,2394385,5021410,trim,6,10.875000,2262385,5,2262385,128744,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:28
wiki_talk_en,2987536,24981163,trim,6,23.005000,2293679,5,2293679,692293,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:42:30
ba-1m-8m,1000000,7999964,ac4trim,6,75.660000,1000000,-1,1000000,3564004,0,0,0,0,0,4096,65,100,100,2021-06-10.07:42:31
baidu,2141301,17794839,ac4trim,6,34.188000,597244,-1,597244,878699,0,0,0,0,0,4096,354,100,100,2021-06-10.07:42:32
bakery.6,11845035,40400559,ac4trim,6,53.527000,2636196,-1,2636196,1609667,0,0,0,0,0,4096,21,100,100,2021-06-10.07:42:34
cambridge.6,3354295,9483191,ac4trim,6,8.098000,8412,-1,8412,3954,0,0,0,0,0,4096,17,100,100,2021-06-10.07:42:34
dbpedia,3966925,13820853,ac4trim,6,53.194000,1437127,-1,1437127,2440756,0,0,0,0,0,4096,17144,100,100,2021-06-10.07:42:35
er-1m-8m,1000000,8000000,ac4trim,6,4.575000,345,-1,345,589,0,0,0,0,0,4096,1,100,100,2021-06-10.07:42:36
leader_filters.7,26302351,91692858,ac4trim,6,448.649000,26302351,-1,26302351,15603847,0,0,0,0,0,4096,16,100,100,2021-06-10.07:42:41
livej,4847571,68993773,ac4trim,6,184.254000,576074,-1,576074,376587,0,0,0,0,0,4096,274,100,100,2021-06-10.07:42:45
patent,6009555,16518948,ac4trim,6,215.020000,6009552,-1,6009552,4774927,0,0,0,0,0,4096,88,100,100,2021-06-10.07:42:46
pokec,1632804,30622564,ac4trim,6,17.690000,212042,-1,212042,182997,0,0,0,0,0,4096,34,100,100,2021-06-10.07:42:48
rmat-1m-8m,999760,7810950,ac4trim,6,76.740000,999760,-1,999760,7152875,0,0,0,0,0,4096,317,100,100,2021-06-10.07:42:48
ssca2,1048577,157877986,ac4trim,6,307.542000,11,-1,11,10,0,0,0,0,0,4096,1,100,100,2021-06-10.07:42:55
wiki-links,5710993,130160392,ac4trim,6,3261.971000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:43:05
wikitalk,2394385,5021410,ac4trim,6,21.162000,2262385,-1,2262385,672764,0,0,0,0,0,4096,33,100,100,2021-06-10.07:43:06
wiki_talk_en,2987536,24981163,ac4trim,6,29.569000,2293679,-1,2293679,868344,0,0,0,0,0,4096,84,100,100,2021-06-10.07:43:08
ba-1m-8m,1000000,7999964,fasttrim,8,216.525000,1000000,-1,1000000,6330392,0,0,0,0,0,4096,28,100,100,2021-06-10.07:43:08
baidu,2141301,17794839,fasttrim,8,42.937000,597244,-1,597244,270004,0,0,0,0,0,4096,109,100,100,2021-06-10.07:43:09
bakery.6,11845035,40400559,fasttrim,8,168.191000,2636196,-1,2636196,2345758,0,0,0,0,0,4096,50,100,100,2021-06-10.07:43:11
cambridge.6,3354295,9483191,fasttrim,8,48.711000,8412,-1,8412,442934,0,0,0,0,0,4096,7,100,100,2021-06-10.07:43:12
dbpedia,3966925,13820853,fasttrim,8,78.852000,1437127,-1,1437127,688015,0,0,0,0,0,4096,542,100,100,2021-06-10.07:43:13
er-1m-8m,1000000,8000000,fasttrim,8,25.065000,345,-1,345,126994,0,0,0,0,0,4096,1,100,100,2021-06-10.07:43:13
